,PH-PA,TH-TA,DGH-DGA,WH-WA,GFH-GFA,MGFH+MGFA,GCH-GCA,MGCH+MGCA,MGFH+MGCA,MGCH+MGFA,GFH-GCA,GCH-GFA,FOH-FOA,FDH-FDA,MFOH+MFOA,MFDH+MFDA,FOH-FDA,FDH-FOA,MFOH+MFDA,MFDH+MFOA,DSH-DSA,MDSH+MDSA,PRT,GLS,R
8486,-33.857338710680665,-2,-14.0,0.5,-1.0,1.9,0.0,3.0,2.4,2.5,-6.0,5.0,1.5290598290598272,-11.749206349206348,2.8373504273504278,-2.7004761904761905,22.57905982905983,-32.79920634920635,0.7323504273504273,-0.5954761904761903,-2,0.6000000000000001,0,4.0,0
8487,-36.45588204061278,-2,-2.0,2.0,3.0,1.5555555555555556,-10.0,3.7083333333333335,3.3333333333333335,1.9305555555555556,-13.0,6.0,-5.018181818181818,-3.8634920634920658,2.83304974346641,-2.4406911375661378,17.928968253968254,-26.810642135642137,0.2833664021164022,0.1089922037838702,-2,0.9305555555555556,1,3.0,-1
8488,159.02315567240692,22,37.0,5.0,16.0,4.0,-9.0,2.5,4.5,2.0,11.0,-4.0,16.38431845931846,15.88968253968254,5.042739205239205,-1.179920634920635,47.250299700299706,-14.976298701298703,1.956141081141081,1.9066774891774891,-2,0.8,1,4.0,1
8489,23.60321794658296,0,7.0,0.5,6.0,2.0,-6.0,2.0,2.6,1.4,0.0,0.0,4.228194028194027,0.6333333333333329,2.785200355200355,-1.7216666666666665,24.965098790098786,-20.103571428571428,0.711509879009879,0.3520238095238095,0,1.0,0,1.0,1
8490,-20.153281510861007,-4,2.0,1.0,-2.0,1.7,-11.0,4.388888888888889,3.5888888888888886,2.5,-19.0,6.0,-4.600819278760458,8.137662337662336,2.9695024528848055,-3.468849607182941,31.930655455655454,-28.393812396753574,-1.0895502953836291,0.590203141085494,2,0.8333333333333333,0,3.0,1
8491,47.559872434456565,10,21.0,2.0,17.0,4.1,0.0,2.0,3.9,2.2,19.0,-2.0,3.2094575015627598,-0.44484126984127026,4.860238679449205,-0.40178571428571436,27.692430084535346,-24.927813852813856,2.411941421151947,2.046511544011544,-5,1.3,1,5.0,1
8492,-13.82766012730292,-2,-4.0,3.0,8.0,3.0,-2.0,2.4000000000000004,3.2,2.2,6.0,0.0,-3.52993356832366,-1.4845238095238096,3.7589445092231477,-0.7195634920634921,19.885311317509462,-24.899768695356933,1.4174200206398353,1.6219609965198203,1,0.9,1,2.0,1
8493,-80.64748740827099,-10,-14.0,-1.5,2.0,2.8,11.0,1.9,1.9,2.8,11.0,2.0,0.029067664361786427,-15.519444444444446,3.862975586504998,-0.2676587301587301,12.907983193277312,-28.398359973359973,2.5750840336134457,1.0202328227328223,2,0.6000000000000001,0,2.0,-1
8494,52.46427638899479,6,18.0,3.5,3.0,1.9000000000000001,-10.0,2.8,3.0,1.7000000000000002,-8.0,1.0,4.439441552599449,7.342857142857143,3.151696870381081,-1.1039682539682538,27.16947496947497,-15.387176274018378,0.8786935286935288,1.169035087719298,3,0.8999999999999999,0,3.0,1
8495,-57.714511466542945,-6,-7.0,2.0,6.0,1.2,-3.0,1.7,1.9,1.0,-1.0,4.0,7.203535027064438,-9.26626984126984,3.123467055819997,-0.27099206349206334,15.9409281894576,-18.003663003663,2.2497277395806807,0.6027472527472528,0,1.0,0,2.0,0
8496,-55.555219759402235,-6,-13.0,0.0,-1.0,1.7888888888888888,1.0,2.4333333333333336,1.988888888888889,2.2333333333333334,-3.0,3.0,-2.5077138547726765,-6.663095238095238,3.3575542467699337,-1.155110229276896,16.68102240896359,-25.851831501831505,1.438680620396307,0.7637633970967305,-3,1.3555555555555556,0,2.0,1
8497,170.38642958235516,21,19.0,5.0,8.0,2.2,-8.0,2.4000000000000004,3.1,1.5,-1.0,1.0,9.317243867243867,15.13730158730159,2.950093795093795,-1.1773015873015875,32.86424963924964,-8.409704184704186,0.5953932178932178,1.1773989898989898,0,0.6,1,2.0,1
8498,105.64281730396544,17,19.0,3.0,10.0,1.8636363636363635,-1.0,3.3454545454545457,3.1636363636363636,2.0454545454545454,-3.0,12.0,6.970545630839753,2.4140331890331908,2.993105864723512,-2.0997848616030437,31.477824463118587,-22.09324564324564,0.5423779814956287,0.3509430216248395,-1,0.8636363636363636,1,7.0,1
8499,27.477141253441346,5,6.0,4.5,17.0,2.272727272727273,0.0,2.0,2.909090909090909,1.3636363636363638,10.0,7.0,5.105854663052808,-6.527344877344878,2.898817290380758,-0.013892168437622976,15.309156916355061,-16.730647130647128,1.9712443582623715,0.9136807636807636,-1,1.0,1,3.0,1
8500,-57.15070958495858,-7,-8.0,-1.5,-2.0,2.090909090909091,-3.0,2.5636363636363635,2.3636363636363633,2.290909090909091,-5.0,0.0,-6.287817084875908,-4.113997113997114,3.704179724019297,-1.1169231273776727,20.104246407187585,-30.506060606060608,1.3049012247407972,1.2823553719008265,-4,1.3181818181818183,-1,2.0,0
8501,152.52121990526587,19,25.0,3.5,10.0,2.1818181818181817,-6.0,2.0,2.8181818181818183,1.3636363636363638,3.0,1.0,8.81940836940837,10.97077922077922,2.9493834448379905,-0.5757969303423848,29.28358585858586,-9.493398268398268,1.0890036730945822,1.2845828414010232,-2,0.7272727272727273,0,0.0,0
8502,105.02431835211758,14,24.0,5.5,21.0,3.909090909090909,-7.0,2.090909090909091,4.2727272727272725,1.7272727272727273,17.0,-3.0,14.941404020815785,6.082611832611832,5.096434789215538,0.017243867243867228,38.447557997558,-17.42354214413038,2.9595117004207916,2.154166956038614,-1,0.6363636363636364,1,6.0,1
8503,44.791279638571154,2,7.0,4.5,5.0,2.090909090909091,-14.0,2.5454545454545454,3.1818181818181817,1.4545454545454546,-7.0,-2.0,2.1870495002073937,2.3541486291486304,2.8604160592198866,-1.6058867899776992,26.835264735264733,-22.29406660590871,0.6196692196692195,0.634860049572968,2,0.7272727272727273,1,4.0,1
8504,-165.67883335684644,-26,-27.0,-2.0,-5.0,2.2727272727272725,4.0,1.0909090909090908,1.2727272727272727,2.090909090909091,6.0,-7.0,-0.3753589547707179,-14.40952380952381,3.710324049094102,0.10550964187327838,12.434037857567267,-27.218920621861795,2.545833429790649,1.2700002611767314,4,0.7272727272727273,-1,3.0,-1
8505,187.13234616211594,25,47.0,6.0,27.0,3.727272727272727,-8.0,2.5454545454545454,4.7272727272727275,1.5454545454545454,16.0,3.0,19.480741772847033,12.769264069264072,3.6058578051401016,-1.368194936376755,43.48229299939826,-11.232287157287159,1.4238986027263534,0.8137642660369933,1,0.6363636363636364,1,6.0,1
8506,84.69424103379095,8,26.0,4.5,4.0,2.4,-20.0,3.5999999999999996,4.199999999999999,1.8,-14.0,-2.0,0.2911540257128493,18.503210678210678,3.4156953422394603,-2.443257575757576,38.691946941946945,-19.897582238023418,-0.4243839493839494,1.3968217158658334,5,1.1,-1,4.0,0
8507,87.86934774129008,13,23.0,3.0,1.0,2.2727272727272725,-11.0,2.8181818181818183,3.090909090909091,2.0,-8.0,-2.0,2.00428737928738,12.905122655122655,3.2770328156691795,-1.5423258559622195,33.96117771117771,-19.051767676767675,0.3718609673155129,1.362845992391447,1,1.0,1,6.0,1
8508,-65.51247346396997,-6,-12.0,-0.5,-3.0,2.090909090909091,-4.0,2.9898989898989896,2.5454545454545454,2.5353535353535355,-8.0,1.0,-5.9758914288326075,-7.933441558441561,2.8024055102486476,-2.4423546431122194,18.90901875901876,-32.818351746292926,0.5401409477167052,-0.18009008058027676,-3,0.8787878787878787,1,6.0,1
8509,-151.2235890477889,-19,-25.0,0.5,-1.0,1.7000000000000002,1.0,2.1,1.8,2.0,-2.0,2.0,-4.492549555707452,-14.494624819624821,3.6770076706918813,-0.8690945165945168,13.236923748765854,-32.22409812409813,1.9040603402445506,0.9038528138528137,-1,0.7,1,4.0,0
8510,-78.97832183816013,-9,-16.0,1.0,1.0,1.5,-5.0,3.9000000000000004,3.0,2.4,-14.0,10.0,-0.2133671883671866,-10.61338383838384,3.643825896325896,-2.6257323232323233,25.934415584415582,-36.76116661116661,1.0290476190476192,-0.010954045954046254,0,1.0,1,5.0,1
8511,-139.09905310556235,-21,-37.0,0.5,-2.0,2.333333333333333,-3.0,1.6,2.0,1.9333333333333331,1.0,-6.0,-24.539097014097017,-0.9488816738816732,5.764575085408419,0.7607058682058683,10.33775391275391,-35.82573260073261,1.8893694268694268,4.63591152674486,3,0.9333333333333333,0,3.0,-1
8512,-126.79834852365934,-18,-24.0,-2.0,-2.0,2.3,5.0,2.745454545454545,2.2,2.8454545454545457,-1.0,4.0,-2.1965120663650097,-10.006240981240985,3.8722956945015774,-3.2019241112422936,31.140006480447656,-43.34275952805365,0.5386438398203104,0.1317277434389732,0,0.7636363636363637,1,3.0,1
8513,-38.9164663588914,-5,-12.0,1.5,2.0,3.0,-3.0,2.1,2.8,2.3,4.0,-5.0,-0.7738271532389156,-3.832900432900434,4.189320581379405,-0.7726695526695526,22.506586877175113,-27.113314463314463,1.8612791783380023,1.55537185037185,-2,1.0,1,7.0,1
8514,79.9176285279932,15,16.0,5.0,7.0,1.7,-6.0,1.7999999999999998,2.4,1.1,0.0,1.0,3.5246127453557747,12.541810966810967,4.420976529490462,0.46949855699855714,27.79060171854289,-11.72417800637615,1.9943776321717497,2.896097454317269,-3,0.7,0,0.0,0
8515,-153.33662143963727,-22,-53.0,-3.0,-12.0,2.4,6.0,2.6,1.6,3.4000000000000004,-4.0,-2.0,-20.369379704963222,-5.7618326118326095,4.399318922877275,-0.8709379509379509,13.285678210678212,-39.416890527474045,1.0338131313131311,2.4945678406261926,2,1.0,1,2.0,0
8516,39.88559313190842,4,-1.0,2.0,5.0,2.2181818181818183,-3.0,2.1818181818181817,2.581818181818182,1.8181818181818183,1.0,1.0,5.585231435231435,0.17817460317460387,3.986751581751582,-0.7217211071756526,27.416391941391943,-21.652985902985904,2.0021006266460812,1.2629298479298483,1,1.8181818181818183,1,2.0,0
8517,-47.693344271417914,-4,-8.0,2.0,0.0,1.7181818181818183,-5.0,3.5545454545454547,2.9181818181818184,2.3545454545454545,-12.0,7.0,-6.060236658766071,-6.440620490620493,3.309079927796505,-2.1365440115440117,22.283325008325008,-34.78418215771157,0.4747237610873972,0.697812155165096,-1,1.0545454545454545,1,5.0,1
8518,15.762436416826631,0,14.0,2.0,20.0,4.666666666666666,4.0,1.0,3.5,2.1666666666666665,34.0,-10.0,17.81247575953459,-5.020129870129872,5.462237816649582,1.0938131313131314,32.60672105672106,-19.814375167316342,4.2293840418840425,2.3266669060786707,0,0.5,1,3.0,1
8519,42.51124115781977,9,11.0,4.0,13.0,1.9166666666666667,-2.0,2.0,2.583333333333333,1.3333333333333333,5.0,6.0,7.942948717948719,-7.541738816738816,3.2270070207570205,-0.21115620490620474,20.829584304584305,-20.428374403374402,2.153120721870722,0.8627300939800941,0,1.0,-1,3.0,-1
8520,-31.410160869468314,-5,-7.0,3.5,6.0,2.3333333333333335,-13.0,2.4166666666666665,3.166666666666667,1.5833333333333333,-4.0,-3.0,-4.311275635269446,-3.4967171717171706,3.606557605048317,-1.3456018518518515,25.808960337907706,-33.616953144894325,1.0965379406168878,1.1644178125795777,1,0.75,-1,1.0,-1
8521,-10.159080747600115,-1,6.0,-1.0,4.0,1.5833333333333335,-1.0,2.3484848484848486,2.166666666666667,1.7651515151515151,-3.0,6.0,5.061028513969694,-4.817929292929296,2.692470846147317,-1.572021349862259,24.381266609207785,-24.13816738816739,1.082451004877476,0.03799849140758216,-1,1.128787878787879,1,3.0,1
8522,131.38237113911168,21,29.0,5.5,4.0,2.5,-18.0,2.833333333333333,3.583333333333333,1.75,-9.0,-5.0,2.891174936174938,21.42810245310245,3.479672225922226,-1.483853415103415,41.94079254079254,-17.62151515151515,0.22553742553742584,1.7702813852813852,0,0.8333333333333334,0,1.0,1
8523,-77.09811585234672,-16,-11.0,-0.5,-3.0,2.015151515151515,-4.0,2.2803030303030303,2.196969696969697,2.0984848484848486,-5.0,-2.0,0.2230243612596503,3.7159812409812414,3.7350737769855415,-2.1019267348812805,35.39287624140565,-31.45387063916476,0.537814515154087,1.0953325269501741,2,0.8636363636363636,0,3.0,1
8524,152.05752020473062,22,53.0,7.5,29.0,4.083333333333333,-13.0,2.9166666666666665,5.25,1.75,15.0,1.0,14.856246381458387,10.75537518037518,4.233370016611367,-1.202516233766234,45.42112828318239,-19.809506721348825,1.6862965248010335,1.3445572580440999,1,0.75,1,6.0,1
8525,136.68939744604324,16,24.0,7.0,15.0,2.643939393939394,-10.0,3.0,3.916666666666667,1.7272727272727273,1.0,4.0,4.808710140908287,12.73257575757576,3.1073843380978197,-1.6510491822991824,35.907655639853786,-18.366369741369738,0.28020747455732,1.1761276812413173,1,0.9545454545454546,1,4.0,1
8526,60.407848779269784,7,17.0,4.0,8.0,2.121212121212121,-13.0,2.8257575757575757,3.371212121212121,1.5757575757575757,-7.0,2.0,5.0473581973582,12.066233766233768,2.8825678950678952,-1.617134275657003,34.53375790875791,-17.420165945165945,0.42536791911791916,0.840065700292973,7,1.1590909090909092,0,1.0,-1
8527,93.5082245458807,10,22.0,3.5,3.0,2.454545454545454,-19.0,3.727272727272727,4.090909090909091,2.090909090909091,-15.0,-1.0,3.066861651420478,16.96926406926407,4.157514640736566,-2.2448904630722817,45.231290931290935,-25.195165210606387,0.32438470620288795,1.5882394714613965,7,1.3636363636363638,-1,4.0,0
8528,24.7514022974226,1,4.0,3.5,2.0,1.8181818181818183,-17.0,3.0,3.272727272727273,1.5454545454545454,-14.0,-1.0,-2.093140047087413,12.864363414363414,3.3522068707475405,-0.6303111030383757,27.28946053946054,-16.518237172184538,0.6810613628795449,2.04083440482962,1,1.0,1,3.0,1
8529,-55.81028649379232,-10,-8.0,1.5,10.0,2.909090909090909,-1.0,2.090909090909091,3.0,2.0,9.0,0.0,2.4343255872667626,-7.828490953490953,4.367684563406488,-0.2006026801481347,22.428497156438333,-27.822662522662522,2.5500326025727094,1.6170492806856442,-1,0.8181818181818181,0,0.0,0
8530,103.33056618535522,15,14.0,3.5,-4.0,2.5454545454545454,-11.0,2.090909090909091,2.6363636363636362,2.0,-5.0,-10.0,1.0495455524867268,16.6492118992119,4.506701943332959,0.3318656091383366,31.810978563919736,-14.112221112221109,1.7102080332026852,3.1283595192686104,-3,0.8181818181818181,0,4.0,1
8531,-73.67654405954772,-9,-15.0,-2.0,1.0,2.4833333333333334,-2.0,2.7333333333333334,2.7333333333333334,2.4833333333333334,-2.0,1.0,-10.148823398823403,-9.547438672438673,3.595907240907241,-1.8156036556036559,19.696536796536794,-39.392798867798874,1.108793891293891,0.6715096940096938,-9,1.3,0,2.0,0
8532,-21.802140762911108,-1,-8.0,3.5,3.0,2.166666666666667,-7.0,3.5984848484848486,3.3484848484848486,2.416666666666667,-10.0,6.0,0.21485271264683448,-11.457070707070708,4.0192424164516405,-2.689825746643929,33.13684575228693,-44.3790637467108,1.0263339583025413,0.30308271150517085,-1,0.9621212121212122,1,2.0,1
8533,-20.413229832165257,-3,-19.0,-0.5,-3.0,1.4696969696969697,3.0,2.712121212121212,1.8030303030303032,2.378787878787879,-7.0,7.0,-5.28833943833944,-3.6071706071706044,2.8224229474229476,-0.9931524494024493,17.486877011877013,-26.382387057387056,0.9244882432382433,0.904782254782255,-3,1.4696969696969697,0,1.0,1
8534,-77.76768956699118,-2,-10.0,3.0,14.0,2.0378787878787876,8.0,2.757575757575758,2.674242424242424,2.121212121212121,7.0,15.0,0.6301688232647962,-11.834859584859585,3.8479629649676093,-1.5233412000457456,25.495248705542824,-36.69993946713761,1.5875011574877886,0.7371206074340753,-2,0.8787878787878787,-1,2.0,0
8535,-164.96207323070723,-27,-64.0,-2.0,-8.0,2.7272727272727275,8.0,2.7272727272727275,2.0,3.4545454545454546,0.0,0.0,-15.995897402951513,-18.16437728937729,4.987344470713026,-1.8455213977941252,20.50062493062493,-54.660899622953735,1.6694788040242585,1.4723442688946426,0,0.9090909090909091,-1,3.0,-1
8536,-250.42158679377962,-34,-57.0,-1.5,-2.0,2.4,8.0,2.5,2.0,2.9,2.0,4.0,-29.479131979131985,-21.079431679431682,5.97912198912199,-0.9289880489880491,12.019513819513818,-62.57807747807749,1.8292574092574092,3.2208765308765317,2,0.7166666666666667,-1,2.0,-1
8537,-27.71442395515396,-2,-13.0,2.5,-3.0,1.9924242424242422,-9.0,3.015151515151515,2.742424242424242,2.265151515151515,-12.0,0.0,-1.5258363669354438,-3.4203685203685197,3.2586547647112662,-2.3514743673834584,29.682974919817024,-34.62917980712099,0.6579204908152273,0.24925990651258045,-2,0.8636363636363636,-1,5.0,-1
8538,-2.2383902242429485,-1,5.0,2.0,1.0,2.5303030303030303,-17.0,4.03030303030303,4.03030303030303,2.5303030303030303,-17.0,1.0,-8.336486634280753,6.332081807081805,3.4417512207786274,-2.996011606238879,36.26384008148714,-38.268244908686086,-0.2749426722020305,0.7206822867417786,-1,0.7803030303030303,1,4.0,0
8539,50.908345134651654,6,18.0,0.5,9.0,2.032051282051282,-3.0,2.314102564102564,2.647435897435898,1.6987179487179487,1.0,5.0,11.3473803973804,2.3238067488067466,3.2750564250564254,-0.8729791220175835,32.53886391386391,-18.86767676767677,1.6449423084038473,0.7571349946349946,6,1.6217948717948718,-1,4.0,0
8540,75.3237729212376,15,42.0,5.5,33.0,4.384615384615385,-10.0,2.4615384615384617,5.076923076923077,1.7692307692307692,24.0,-1.0,11.331772540885478,3.0327145077145063,4.754663717355663,-0.39762096877481495,40.6720939841481,-26.30760693554811,2.497715914027769,1.859326834553079,0,0.7692307692307693,1,6.0,1
8541,23.13873521034759,3,28.0,4.5,6.0,2.1025641025641026,-19.0,3.224358974358974,3.6410256410256405,1.685897435897436,-14.0,1.0,0.9852901484480476,14.595468420468421,2.9622512477775635,-1.7879787769210846,37.70401820401821,-22.12325963510174,0.13773370504139737,1.0365387658150815,6,1.141025641025641,0,3.0,1
8542,74.17356003666475,15,10.0,5.5,11.0,1.923076923076923,-6.0,1.6923076923076923,2.4615384615384617,1.1538461538461537,4.0,1.0,4.128820253820255,0.845460095460095,3.1908757197218733,0.6366462597231828,19.089631664631664,-14.115351315351315,2.0400440727363804,1.787477906708676,0,0.9230769230769231,1,1.0,1
8543,174.07684723378986,19,41.0,5.5,26.0,4.243589743589744,-8.0,2.108974358974359,4.493589743589744,1.858974358974359,23.0,-5.0,23.977176091881976,20.85479242979243,5.584113228400559,-0.8665164785357093,62.730361305361306,-17.8983927836869,2.3546811272772814,2.3629156225875687,-2,0.6474358974358975,0,7.0,1
8544,95.52421333930192,16,27.0,5.5,10.0,2.2115384615384617,-12.0,3.0833333333333335,3.5448717948717947,1.75,-6.0,4.0,9.442507492507492,8.861188811188814,3.3760047644663027,-2.060442833519757,43.08690753690754,-24.783211233211233,0.5723047607662988,0.7432571701802471,1,0.8782051282051282,1,2.0,1
8545,-160.93624382321912,-25,-32.0,-1.0,-2.0,2.769230769230769,3.0,1.1538461538461537,1.7692307692307692,2.1538461538461537,11.0,-10.0,-7.627925651919458,-22.298759573759575,3.5842570213253704,-0.08966866466866452,8.917174346121712,-38.84385957180074,2.31155702147605,1.1830313351806563,2,0.6153846153846154,-1,1.0,-1
8546,129.35912282866582,16,21.0,8.5,15.0,2.9166666666666665,-13.0,3.1666666666666665,4.166666666666666,1.9166666666666665,0.0,2.0,-0.5625769380258454,8.182980907980907,3.6368852406403014,-1.0896141251910483,33.12864687084502,-25.508242900889954,0.8292832565677294,1.7179878588815238,1,1.0384615384615383,0,2.0,1
8547,45.44668933195999,7,18.0,2.0,0.0,2.083333333333333,-13.0,3.2435897435897436,3.1602564102564106,2.166666666666667,-14.0,1.0,2.3988207217619006,8.605011655011653,3.4743321574939223,-2.4051202358894668,42.313822941764116,-31.309990564990564,0.40394737133990555,0.6652645502645501,1,0.8846153846153846,1,3.0,1
8548,-231.2388377996407,-34,-56.0,-2.0,1.0,2.871212121212121,7.0,2.3257575757575757,2.3257575757575757,2.871212121212121,7.0,1.0,-34.17395274518037,-20.526620601620603,5.987011184863428,-0.7363143380188835,10.939074324368441,-65.63964767116941,1.8858269058135368,3.3648699410310083,2,0.6893939393939394,-1,4.0,-1
8549,-63.304169327943896,-9,-14.0,2.5,3.0,1.6730769230769231,-8.0,3.8717948717948723,3.2564102564102564,2.2884615384615383,-16.0,11.0,-2.9498416787890456,-6.306879231879236,2.895478174172506,-2.296627677877678,27.83752081252081,-37.09424172318909,0.329864633230018,0.2689858630648101,0,0.8012820512820513,1,3.0,1
8550,24.99414410398083,3,-1.0,0.5,-1.0,1.358974358974359,-6.0,3.185897435897436,2.4358974358974357,2.108974358974359,-15.0,8.0,-1.3522111875053042,9.157781107781112,2.7112354149118856,-1.8573662982316828,32.6210594960595,-24.81548957578369,0.0979069007915161,0.7559622158886866,3,1.0512820512820513,0,2.0,0
8551,-27.237519922502656,-1,-14.0,2.0,3.0,2.9551282051282053,1.0,3.282051282051282,3.2051282051282053,3.032051282051282,0.0,4.0,-2.2035145682204487,-10.5746114996115,4.1477002558639064,-2.0244953408414945,32.29285942815355,-45.0709854959855,1.2730024228327397,0.8502024921896718,-1,0.8846153846153846,1,5.0,1
8552,-100.12003183155173,-10,-30.0,-0.5,-4.0,1.9102564102564101,1.0,2.8076923076923075,2.141025641025641,2.5769230769230766,-7.0,4.0,-8.3832199963779,-13.744338994338998,3.698617923162458,-2.045630295630296,24.673107009949113,-46.80066600066601,1.1558235380603799,0.4971640894717819,-10,1.4102564102564101,0,1.0,1
8553,-258.2976061714048,-39,-61.0,-1.5,-7.0,2.5064102564102564,1.0,1.8397435897435899,1.8397435897435899,2.5064102564102564,1.0,-7.0,-29.69010162897632,-16.70291375291375,6.154335525467239,-0.327164715626254,16.988310055957108,-63.38132543784718,2.26446788505612,3.5627029247848645,3,0.7115384615384616,-1,3.0,-1
8554,35.541899733994,5,1.0,3.0,3.0,3.1346153846153846,-11.0,2.608974358974359,3.4423076923076925,2.301282051282051,-1.0,-7.0,3.1620074370074356,5.348079698079699,4.146716422508278,-1.1487134304441997,37.34224729518847,-28.83216016010134,1.517467202648198,1.48053578941588,-1,0.8782051282051282,-1,1.0,-1
8555,28.728801961459794,6,12.0,3.0,4.0,2.1666666666666665,-5.0,1.5833333333333335,2.25,1.5,3.0,-4.0,4.773197826138997,6.719888444888445,4.354172425250857,1.4034791597291598,23.4507027286439,-11.957616457616458,2.7977136833754477,2.9599379016045684,-3,0.75,0,0.0,0
8556,-40.27314566672101,-8,-27.0,0.5,2.0,1.7692307692307692,6.0,2.9038461538461537,2.1538461538461537,2.519230769230769,-3.0,11.0,0.6000588300588277,-16.886338661338662,3.228272059137444,-2.1067859846706,24.797894327894326,-41.08417415917416,1.3669000977654822,-0.2454140232986386,-5,1.185897435897436,0,3.0,-1
